indo_time,speed,speed_norm,anomaly_score,is_anomaly
2025-05-27 13:42:46+00:00,23101.1,-1.628196836603442,1456467.4908468847,1
2025-05-27 13:42:47+00:00,23111.4,-1.5440492422546306,1454572.327855397,1
2025-05-27 13:42:48+00:00,23101.1,-1.628196836603442,1455182.357727133,1
2025-05-27 13:42:49+00:00,23091.8,-1.7041747615979725,1455023.0870123717,1
2025-05-27 13:42:50+00:00,23099.1,-1.6445361753119445,1453180.6571091055,1
2025-05-27 13:42:51+00:00,23090.4,-1.7156122986939064,1472134.397618342,1
2025-05-27 13:42:52+00:00,23100.4,-1.6339156051513941,1497435.6528260421,1
2025-05-27 13:42:53+00:00,23108.7,-1.5661073495111149,1479178.5962984995,1
2025-05-27 13:42:54+00:00,23098.1,-1.6527058446661957,1478509.9566582225,1
2025-05-27 13:42:55+00:00,23095.6,-1.6731300180518238,1472720.2219069425,1
2025-05-27 13:42:56+00:00,23095.0,-1.6780318196643627,1469614.6949268843,1
2025-05-27 13:42:57+00:00,23091.3,-1.7082595962750982,1458707.1195021942,1
2025-05-27 13:42:58+00:00,23102.5,-1.6167592995074784,1428862.0318022347,1
2025-05-27 13:42:59+00:00,23101.5,-1.6249289688617297,1392633.9190133703,1
2025-05-27 13:43:00+00:00,23097.8,-1.6551567454724652,1367215.4243205008,1
2025-05-27 13:43:01+00:00,23100.3,-1.634732572086837,1345320.0700922322,1
2025-05-27 13:43:02+00:00,23101.3,-1.6265629027325859,1359191.2789396618,1
2025-05-27 13:43:03+00:00,23110.3,-1.5530358785443248,1378970.6354550435,1
2025-05-27 13:43:04+00:00,23111.7,-1.5415983414483612,1355838.8605733705,1
2025-05-27 13:43:05+00:00,23103.9,-1.6053217624115148,1351542.6129841213,1
2025-05-27 13:43:06+00:00,23095.4,-1.6747639519226503,1338497.8606096613,1
2025-05-27 13:43:07+00:00,23096.1,-1.6690451833746982,1317742.7631898117,1
2025-05-27 13:43:08+00:00,23093.3,-1.6919202575665957,1314209.4076652736,1
2025-05-27 13:43:09+00:00,23101.9,-1.6216611011200173,1296726.3121500637,1
2025-05-27 13:43:10+00:00,23105.8,-1.5897993906384553,1253209.7336400633,1
2025-05-27 13:43:11+00:00,23100.3,-1.634732572086837,1224371.6569062567,1
2025-05-27 13:43:12+00:00,23099.8,-1.6388174067639627,1201651.5324531265,1
2025-05-27 13:43:13+00:00,23099.6,-1.640451340634819,1199312.5621310489,1
2025-05-27 13:43:14+00:00,23098.5,-1.6494379769244834,1209128.839732119,1
2025-05-27 13:43:15+00:00,23112.5,-1.5350626059649661,1187634.089587218,1
2025-05-27 13:43:16+00:00,23106.7,-1.5824466882196173,1163802.1707751406,1
2025-05-27 13:43:17+00:00,23094.3,-1.6837505882123445,1147168.0142681398,1
2025-05-27 13:43:18+00:00,23095.6,-1.6731300180518238,1111795.1971432923,1
2025-05-27 13:43:19+00:00,23093.1,-1.693554191437452,1106652.914668458,1
2025-05-27 13:43:20+00:00,23103.4,-1.6094065970886404,1088455.3989035145,1
2025-05-27 13:43:21+00:00,23108.3,-1.5693752172528272,1059142.605592891,1
2025-05-27 13:43:22+00:00,23099.7,-1.639634373699376,1066571.7139233167,1
2025-05-27 13:43:23+00:00,23094.0,-1.6862014890186139,1058254.094222022,1
2025-05-27 13:43:24+00:00,23093.4,-1.6911032906311527,1065576.2412179129,1
2025-05-27 13:43:25+00:00,23097.9,-1.6543397785370222,1089974.1894151191,1
2025-05-27 13:43:26+00:00,23110.4,-1.5522189116088818,1081134.939247367,1
2025-05-27 13:43:27+00:00,23101.8,-1.6224780680554602,1072201.7299485093,1
2025-05-27 13:43:28+00:00,23095.4,-1.6747639519226503,1067772.8061397253,1
2025-05-27 13:43:29+00:00,23096.6,-1.6649603486975726,1056916.9306433334,1
2025-05-27 13:43:30+00:00,23097.8,-1.6551567454724652,1079027.3615783867,1
2025-05-27 13:43:31+00:00,23104.4,-1.6012369277343892,1091212.8947742966,1
2025-05-27 13:43:32+00:00,23104.2,-1.6028708616052454,1097461.4188280425,1
2025-05-27 13:43:33+00:00,23101.0,-1.6290138035388553,1114979.2550960423,1
2025-05-27 13:43:34+00:00,23093.8,-1.68783542288947,1123101.6132397607,1
2025-05-27 13:43:35+00:00,23098.4,-1.6502549438598966,1141560.7268011891,1
2025-05-27 13:43:36+00:00,23095.3,-1.6755809188580932,1178845.1146803163,1
2025-05-27 13:43:37+00:00,23103.8,-1.6061387293469578,1190423.0898468208,1
2025-05-27 13:43:38+00:00,23098.8,-1.646987076118214,1194653.3092920606,1
2025-05-27 13:43:39+00:00,23093.3,-1.6919202575665957,1199702.799456072,1
2025-05-27 13:43:40+00:00,23090.7,-1.713161397887637,1205902.964821261,1
2025-05-27 13:43:41+00:00,23091.4,-1.7074426293396552,1227893.0140720604,1
2025-05-27 13:43:42+00:00,23094.8,-1.6796657535352189,1264115.3131566902,1
2025-05-27 13:43:43+00:00,23103.8,-1.6061387293469578,1281203.0834090842,1
2025-05-27 13:43:44+00:00,23096.5,-1.6657773156329858,1300791.8265847822,1
2025-05-27 13:43:45+00:00,23085.8,-1.75319277772348,1321222.7388977525,1
2025-05-27 13:43:46+00:00,23086.0,-1.7515588438526237,1320911.765855497,1
2025-05-27 13:43:47+00:00,23081.2,-1.7907732567530235,1341709.2848444048,1
2025-05-27 13:43:48+00:00,23090.3,-1.7164292656293494,1324171.3062563373,1
2025-05-27 13:43:49+00:00,23089.9,-1.719697133371032,1286934.7862863557,1
2025-05-27 13:43:50+00:00,23081.8,-1.7858714551404846,1272840.5470772402,1
2025-05-27 13:43:51+00:00,23071.0,-1.874103884166392,1233766.476840577,1
2025-05-27 13:43:52+00:00,23073.9,-1.8504118430390515,1227644.568878112,1
2025-05-27 13:43:53+00:00,23083.4,-1.772799984173665,1240257.7835858106,1
2025-05-27 13:43:54+00:00,23095.8,-1.6714960841809676,1223592.0799495606,1
2025-05-27 13:43:55+00:00,23095.3,-1.6755809188580932,1207002.063648478,1
2025-05-27 13:43:56+00:00,23086.6,-1.7466570422400847,1185658.3173963977,1
2025-05-27 13:43:57+00:00,23080.6,-1.795675058365592,1155431.6353658894,1
2025-05-27 13:43:58+00:00,23079.2,-1.807112595461526,1157134.0295425071,1
2025-05-27 13:43:59+00:00,23083.9,-1.7687151494965394,1159589.5732589592,1
2025-05-27 13:44:00+00:00,23092.7,-1.6968220591791345,1158765.1356346442,1
2025-05-27 13:44:01+00:00,23090.8,-1.7123444309522238,1170697.47950067,1
2025-05-27 13:44:02+00:00,23086.8,-1.7450231083692287,1182478.367823425,1
2025-05-27 13:44:03+00:00,23095.3,-1.6755809188580932,1215371.9108778364,1
2025-05-27 13:44:04+00:00,23095.2,-1.6763978857935065,1246517.774739299,1
2025-05-27 13:44:05+00:00,23096.5,-1.6657773156329858,1250398.1645022465,1
2025-05-27 13:44:06+00:00,23091.9,-1.7033577946625296,1239140.0184363876,1
2025-05-27 13:44:07+00:00,23077.0,-1.8250858680408846,1233689.2474542186,1
2025-05-27 13:44:08+00:00,23077.3,-1.8226349672346152,1216675.4694716022,1
2025-05-27 13:44:09+00:00,23084.3,-1.7654472817548565,1224619.667461052,1
2025-05-27 13:44:10+00:00,23093.1,-1.693554191437452,1245102.522975461,1
2025-05-27 13:44:11+00:00,23104.2,-1.6028708616052454,1253271.984299866,1
2025-05-27 13:44:12+00:00,23095.3,-1.6755809188580932,1267429.9449975367,1
2025-05-27 13:44:13+00:00,23086.5,-1.747474009175498,1272407.3950103363,1
2025-05-27 13:44:14+00:00,23083.7,-1.7703490833673956,1273222.287300389,1
2025-05-27 13:44:15+00:00,23085.9,-1.752375810788037,1312396.5579703485,1
2025-05-27 13:44:16+00:00,23096.9,-1.6625094478912734,1329567.5356162328,1
2025-05-27 13:44:17+00:00,23100.8,-1.6306477374097115,1318726.4163929252,1
2025-05-27 13:44:18+00:00,23065.7,-1.9174031317439175,1314822.2837931525,1
2025-05-27 13:44:19+00:00,23043.5,-2.0987697914083006,1302831.4274839668,1
2025-05-27 13:44:20+00:00,23043.4,-2.099586758343714,1324130.9578415866,1
2025-05-27 13:44:21+00:00,23043.8,-2.0963188906020314,1359659.9000524061,1
2025-05-27 13:44:22+00:00,23049.3,-2.0513857091536494,1373963.1050637031,1
2025-05-27 13:44:23+00:00,23043.6,-2.0979528244728876,1379299.0087732247,1
2025-05-27 13:44:24+00:00,23023.9,-2.2588953107516128,1385551.6924963966,1
2025-05-27 13:44:25+00:00,23024.3,-2.25562744300993,1412574.6178008048,1
2025-05-27 13:44:26+00:00,23023.7,-2.260529244622469,1480800.8515222424,1
2025-05-27 13:44:27+00:00,23018.1,-2.3062793930062937,1522941.6696081774,1
2025-05-27 13:44:28+00:00,23019.1,-2.2981097236520425,1560038.8299140437,1
2025-05-27 13:44:29+00:00,23002.8,-2.431275334126332,1607027.1238724994,1
2025-05-27 13:44:30+00:00,23022.5,-2.2703328478475764,1663031.721598359,1
2025-05-27 13:44:31+00:00,23045.0,-2.086515287376924,1750866.7813315105,1
2025-05-27 13:44:32+00:00,23054.3,-2.0105373623823937,1845861.9322067264,1
2025-05-27 13:44:33+00:00,23060.8,-1.9574345115797604,1936448.3731311376,1
2025-05-27 13:44:34+00:00,23050.5,-2.0415821059285424,2019916.924960784,1
2025-05-27 13:44:35+00:00,23039.4,-2.132265435760719,2119160.131242428,1
2025-05-27 13:44:36+00:00,23056.8,-1.9901131889967654,2208893.9160647434,1
2025-05-27 13:44:37+00:00,23045.1,-2.0856983204415105,2335964.021855155,1
2025-05-27 13:44:38+00:00,23050.9,-2.03831423818683,2446986.500637243,1
2025-05-27 13:44:39+00:00,23068.8,-1.8920771567457506,2535247.406139594,1
2025-05-27 13:44:40+00:00,23055.3,-2.0023676930281424,2609225.3420329574,1
2025-05-27 13:44:41+00:00,23056.3,-1.994198023673891,2676029.0116503183,1
2025-05-27 13:44:42+00:00,23063.8,-1.9329255035170068,2757021.268477815,1
2025-05-27 13:44:43+00:00,23067.3,-1.9043316607771275,2879045.357721838,1
2025-05-27 13:44:44+00:00,23062.8,-1.941095172871258,2936502.2069664225,1
2025-05-27 13:44:45+00:00,23060.6,-1.9590684454506166,2923923.888707328,1
2025-05-27 13:44:46+00:00,23061.2,-1.954166643838048,2908488.0888397233,1
2025-05-27 13:44:47+00:00,23056.6,-1.9917471228676216,2846494.6971438546,1
2025-05-27 13:44:48+00:00,23048.3,-2.0595553785079006,2822745.679077837,1
2025-05-27 13:44:49+00:00,23061.5,-1.9517157430317786,2786070.7042027246,1
2025-05-27 13:44:50+00:00,23067.9,-1.8994298591645589,2697865.9712101063,1
2025-05-27 13:44:51+00:00,23058.0,-1.980309585771658,2573455.766145025,1
2025-05-27 13:44:52+00:00,23062.8,-1.941095172871258,2492558.1723007495,1
2025-05-27 13:44:53+00:00,23064.1,-1.9304746027107373,2470416.179028713,1
2025-05-27 13:44:54+00:00,23055.6,-1.9999167922218728,2519873.7578844535,1
2025-05-27 13:44:55+00:00,23056.1,-1.9958319575447472,2560829.061589363,1
2025-05-27 13:44:56+00:00,23062.1,-1.9468139414192398,2556137.4355906257,1
2025-05-27 13:44:57+00:00,23050.8,-2.0391312051222727,2520578.020028406,1
2025-05-27 13:44:58+00:00,23046.5,-2.074260783345547,2523480.889559788,1
2025-05-27 13:44:59+00:00,23049.3,-2.0513857091536494,2564721.6281513786,1
2025-05-27 13:45:00+00:00,23065.2,-1.9214879664210431,2681346.5629813313,1
2025-05-27 13:45:01+00:00,23071.4,-1.8708360164246796,2832289.7966249315,1
2025-05-27 13:45:02+00:00,23065.5,-1.9190370656147737,3014127.751080245,1
2025-05-27 13:45:03+00:00,23062.3,-1.9451800075483836,3300234.377379419,1
2025-05-27 13:45:04+00:00,23058.4,-1.9770417180299455,3631365.724878507,1
2025-05-27 13:45:05+00:00,23052.8,-2.0227918664137703,4047343.559083706,1
2025-05-27 13:45:06+00:00,23058.2,-1.9786756519008017,4541408.640174866,1
2025-05-27 13:45:07+00:00,23060.0,-1.9639702470631555,5036709.471351924,1
2025-05-27 13:45:08+00:00,23049.9,-2.0464839075410812,5710736.386367327,1
2025-05-27 13:45:09+00:00,23054.5,-2.0089034285115375,6643012.456892153,1
2025-05-27 13:45:10+00:00,23058.5,-1.9762247510945323,7923371.510806412,1
2025-05-27 13:45:11+00:00,23067.3,-1.9043316607771275,9613856.097581483,1
2025-05-27 13:45:12+00:00,23065.4,-1.919854032550187,11498867.121579388,1
2025-05-27 13:45:13+00:00,23060.1,-1.9631532801277423,13743162.656278629,1
2025-05-27 13:45:14+00:00,23055.3,-2.0023676930281424,16212477.641397815,1
2025-05-27 13:45:15+00:00,23044.9,-2.0873322543123374,19101490.453195587,1
2025-05-27 13:45:16+00:00,23038.4,-2.14043510511497,22592680.900121726,1
2025-05-27 13:45:17+00:00,23046.6,-2.073443816410134,26614206.63668184,1
2025-05-27 13:45:18+00:00,23054.8,-2.006452527705268,28713922.55060817,1
2025-05-27 13:45:19+00:00,23043.5,-2.0987697914083006,29495339.33144198,1
2025-05-27 13:45:20+00:00,23054.2,-2.0113543293178067,29983359.085213024,1
2025-05-27 13:45:21+00:00,23051.3,-2.0350463704451474,29623687.31931574,1
2025-05-27 13:45:22+00:00,23063.0,-1.9394612390004018,28969206.41921245,1
2025-05-27 13:45:23+00:00,23057.3,-1.9860283543196398,27315990.004772,1
2025-05-27 13:45:24+00:00,23059.4,-1.9688720486756943,24502763.79393733,1
2025-05-27 13:45:25+00:00,23050.5,-2.0415821059285424,21823006.73227556,1
2025-05-27 13:45:26+00:00,23044.0,-2.094684956731175,19481621.66498666,1
2025-05-27 13:45:27+00:00,23046.4,-2.0750777502809603,17071915.454045225,1
2025-05-27 13:45:28+00:00,23053.8,-2.014622197059519,15059927.176071232,1
2025-05-27 13:45:29+00:00,23061.4,-1.9525327099671919,12978181.751585132,1
2025-05-27 13:45:30+00:00,23054.6,-2.008086461576124,11789827.402754614,1
2025-05-27 13:45:31+00:00,23063.5,-1.9353764043232762,11301829.374099195,1
2025-05-27 13:45:32+00:00,23055.3,-2.0023676930281424,11038279.275711907,1
2025-05-27 13:45:33+00:00,23058.8,-1.973773850288263,10890250.747601701,1
2025-05-27 13:45:34+00:00,23049.4,-2.0505687422182066,10513313.03314751,1
2025-05-27 13:45:35+00:00,23055.1,-2.0040016268989986,9962815.213707801,1
2025-05-27 13:45:36+00:00,23037.4,-2.1486047744692214,9825628.324784635,1
2025-05-27 13:45:37+00:00,23040.8,-2.120827898664785,9513720.669911318,1
2025-05-27 13:45:38+00:00,23048.6,-2.0571044777016314,9372068.896534111,1
2025-05-27 13:45:39+00:00,23062.0,-1.947630908354653,9579640.829152536,1
2025-05-27 13:45:40+00:00,23066.0,-1.914952230937648,9540007.38312553,1
2025-05-27 13:45:41+00:00,23061.3,-1.9533496769026348,9552251.206668613,1
2025-05-27 13:45:42+00:00,23065.1,-1.9223049333564861,9714128.648183256,1
2025-05-27 13:45:43+00:00,23059.5,-1.968055081740281,9930999.626088494,1
2025-05-27 13:45:44+00:00,23054.4,-2.0097203954469505,10049042.707555482,1
2025-05-27 13:45:45+00:00,23053.5,-2.0170730978657887,10112223.376357896,1
2025-05-27 13:45:46+00:00,23061.8,-1.9492648422255092,10176663.518310843,1
2025-05-27 13:45:47+00:00,23050.0,-2.045666940605668,10151670.425473548,1
2025-05-27 13:45:48+00:00,23058.9,-1.97295688335282,9991874.770141164,1
2025-05-27 13:45:49+00:00,23058.3,-1.9778586849653885,10108248.767201165,1
2025-05-27 13:45:50+00:00,23055.0,-2.0048185938344116,10315733.030783707,1
2025-05-27 13:45:51+00:00,23057.3,-1.9860283543196398,10311215.012682786,1
2025-05-27 13:45:52+00:00,23056.8,-1.9901131889967654,10390230.349322805,1
2025-05-27 13:45:53+00:00,23053.0,-2.021157932542914,10448910.282040417,1
2025-05-27 13:45:54+00:00,23040.9,-2.120010931729342,10376837.617032357,1
2025-05-27 13:45:55+00:00,23030.3,-2.2066094268844227,10306455.44456267,1
2025-05-27 13:45:56+00:00,23040.3,-2.1249127333419104,10358141.034550164,1
2025-05-27 13:45:57+00:00,23042.7,-2.1053055268916956,10202835.59718708,1
2025-05-27 13:45:58+00:00,23034.0,-2.1763816502736875,10048597.8851725,1
2025-05-27 13:45:59+00:00,23048.2,-2.060372345443314,10030886.475913238,1
2025-05-27 13:46:00+00:00,23037.0,-2.1518726422109338,10364607.701973213,1
2025-05-27 13:46:01+00:00,23039.4,-2.132265435760719,10826489.269334255,1
2025-05-27 13:46:02+00:00,23051.3,-2.0350463704451474,11156302.089938354,1
2025-05-27 13:46:03+00:00,23042.0,-2.1110242954396776,11428083.568156177,1
2025-05-27 13:46:04+00:00,23036.3,-2.1575914107589154,11629309.013396114,1
2025-05-27 13:46:05+00:00,23029.8,-2.2106942615615486,11749011.566049367,1
2025-05-27 13:46:06+00:00,23037.3,-2.149421741404664,12029625.88082789,1
2025-05-27 13:46:07+00:00,23045.8,-2.079979551893529,12320274.5052607,1
2025-05-27 13:46:08+00:00,23047.3,-2.067725047862152,12397527.150007552,1
2025-05-27 13:46:09+00:00,23050.8,-2.0391312051222727,12581410.567124642,1
2025-05-27 13:46:10+00:00,23055.3,-2.0023676930281424,12896448.172065554,1
2025-05-27 13:46:11+00:00,23044.7,-2.088966188183193,13290716.719913175,1
2025-05-27 13:46:12+00:00,23050.4,-2.0423990728639554,13630301.226341458,1
2025-05-27 13:46:13+00:00,23053.1,-2.020340965607501,13654599.106017085,1
2025-05-27 13:46:14+00:00,23049.2,-2.052202676089063,13532278.105179923,1
2025-05-27 13:46:15+00:00,23041.9,-2.1118412623750906,13114031.911958512,1
2025-05-27 13:46:16+00:00,23039.4,-2.132265435760719,12637487.550297003,1
2025-05-27 13:46:17+00:00,23038.1,-2.142886005921269,12409313.297098132,1
2025-05-27 13:46:18+00:00,23038.8,-2.1371672373732875,12410505.973611053,1
2025-05-27 13:46:19+00:00,23048.0,-2.0620062793141702,12158422.367739495,1
2025-05-27 13:46:20+00:00,23047.8,-2.0636402131850264,12190677.45674574,1
2025-05-27 13:46:21+00:00,23053.3,-2.018707031736645,12174544.087995399,1
2025-05-27 13:46:22+00:00,23044.2,-2.093051022860319,12416210.64892343,1
2025-05-27 13:46:23+00:00,23041.4,-2.1159260970522165,12505484.278270831,1
2025-05-27 13:46:24+00:00,23048.1,-2.061189312378757,12609388.70145219,1
2025-05-27 13:46:25+00:00,23046.3,-2.075894717216403,12487170.563608699,1
2025-05-27 13:46:26+00:00,23031.3,-2.1984397575301715,12231934.248012962,1
2025-05-27 13:46:27+00:00,23047.9,-2.0628232462495837,12071516.21334871,1
2025-05-27 13:46:28+00:00,23048.9,-2.0546535768953325,12078395.129098611,1
2025-05-27 13:46:29+00:00,23050.3,-2.0432160397993986,12195639.46536675,1
2025-05-27 13:46:30+00:00,23053.4,-2.0178900648012017,12165609.930730512,1
2025-05-27 13:46:31+00:00,23051.3,-2.0350463704451474,12260167.213288385,1
2025-05-27 13:46:32+00:00,23048.7,-2.0562875107661887,12111965.790227244,1
2025-05-27 13:46:33+00:00,23034.2,-2.1747477164028313,12011061.71084633,1
2025-05-27 13:46:34+00:00,23027.9,-2.226216633334608,11695518.274322933,1
2025-05-27 13:46:35+00:00,23046.0,-2.0783456180226727,11572676.501517361,1
2025-05-27 13:46:36+00:00,23045.6,-2.081613485764385,11144373.75829669,1
2025-05-27 13:46:37+00:00,23040.1,-2.1265466672127666,10955760.160625027,1
2025-05-27 13:46:38+00:00,23061.3,-1.9533496769026348,11057058.680769907,1
2025-05-27 13:46:39+00:00,23046.7,-2.072626849474691,11538733.58310503,1
2025-05-27 13:46:40+00:00,23046.3,-2.075894717216403,12100380.008366475,1
2025-05-27 13:46:41+00:00,23064.3,-1.9288406688398811,12607589.771679755,1
2025-05-27 13:46:42+00:00,23055.8,-1.9982828583510166,13310318.58389055,1
2025-05-27 13:46:43+00:00,23049.7,-2.0481178414119374,13936786.33852054,1
2025-05-27 13:46:44+00:00,23052.7,-2.0236088333491837,14534072.25682748,1
2025-05-27 13:46:45+00:00,23041.2,-2.1175600309230727,15215663.014532207,1
2025-05-27 13:46:46+00:00,23057.8,-1.9819435196425141,16246336.175600123,1
2025-05-27 13:46:47+00:00,23052.1,-2.028510634961752,16836453.777305707,1
2025-05-27 13:46:48+00:00,23044.3,-2.0922340559249055,17762640.213433668,1
2025-05-27 13:46:49+00:00,23066.3,-1.9125013301313787,18702466.26511717,1
2025-05-27 13:46:50+00:00,23038.5,-2.1396181381795567,19428381.964055605,1
2025-05-27 13:46:51+00:00,23050.0,-2.045666940605668,20228209.770254318,1
2025-05-27 13:46:52+00:00,23058.9,-1.97295688335282,20857246.32058051,1
2025-05-27 13:46:53+00:00,23042.3,-2.108573394633408,21118891.321037967,1
2025-05-27 13:46:54+00:00,23045.3,-2.0840643865706543,20840635.741629343,1
2025-05-27 13:46:55+00:00,23051.3,-2.0350463704451474,20193687.41611395,1
2025-05-27 13:46:56+00:00,23042.4,-2.1077564276979652,19991344.104030814,1
2025-05-27 13:46:57+00:00,23055.0,-2.0048185938344116,19775741.949132018,1
2025-05-27 13:46:58+00:00,23044.2,-2.093051022860319,19182697.41520267,1
2025-05-27 13:46:59+00:00,23046.2,-2.0767116841518165,19068926.40157084,1
2025-05-27 13:47:00+00:00,23061.2,-1.954166643838048,18566978.656370513,1
2025-05-27 13:47:01+00:00,23038.7,-2.1379842043087005,18124010.515014853,1
2025-05-27 13:47:02+00:00,23047.9,-2.0628232462495837,18133576.57236181,1
2025-05-27 13:47:03+00:00,23044.7,-2.088966188183193,17664175.127517704,1
2025-05-27 13:47:04+00:00,23042.6,-2.106122493827139,17188358.068388775,1
2025-05-27 13:47:05+00:00,23042.7,-2.1053055268916956,16703617.84867195,1
2025-05-27 13:47:06+00:00,23051.6,-2.0325954696388777,16566946.061813561,1
2025-05-27 13:47:07+00:00,23040.5,-2.1232787994710542,16703419.474086551,1
2025-05-27 13:47:08+00:00,23044.5,-2.0906001220540493,16933778.56690273,1
2025-05-27 13:47:09+00:00,23053.7,-2.0154391639949325,17286670.012187533,1
2025-05-27 13:47:10+00:00,23060.2,-1.9623363131922993,17790727.43404031,1
2025-05-27 13:47:11+00:00,23064.8,-1.9247558341627555,17667215.13105404,1
2025-05-27 13:47:12+00:00,23061.9,-1.9484478752900662,17823413.267573547,1
2025-05-27 13:47:13+00:00,23045.9,-2.079162584958086,18048072.799858715,1
2025-05-27 13:47:14+00:00,23056.2,-1.9950149906093042,18126769.908060864,1
2025-05-27 13:47:15+00:00,23057.9,-1.9811265527070712,17859388.189267807,1
2025-05-27 13:47:16+00:00,23051.0,-2.0374972712514166,17616722.14373178,1
2025-05-27 13:47:17+00:00,23059.8,-1.9656041809340117,17370809.90353725,1
2025-05-27 13:47:18+00:00,23044.9,-2.0873322543123374,17139009.287193898,1
2025-05-27 13:47:19+00:00,23045.8,-2.079979551893529,17239313.101883925,1
2025-05-27 13:47:20+00:00,23058.4,-1.9770417180299455,17303888.129076086,1
2025-05-27 13:47:21+00:00,23057.0,-1.9884792551259092,17511783.731658675,1
2025-05-27 13:47:22+00:00,23048.9,-2.0546535768953325,17393460.634997282,1
2025-05-27 13:47:23+00:00,23044.7,-2.088966188183193,17222495.8445375,1
2025-05-27 13:47:24+00:00,23028.1,-2.2245826994637814,17309581.76938009,1
2025-05-27 13:47:25+00:00,23049.7,-2.0481178414119374,17250282.013269592,1
2025-05-27 13:47:26+00:00,23051.6,-2.0325954696388777,16669683.605243118,1
2025-05-27 13:47:27+00:00,23044.1,-2.0938679897957617,16659971.340724984,1
2025-05-27 13:47:28+00:00,23063.0,-1.9394612390004018,16601658.441215863,1
2025-05-27 13:47:29+00:00,23050.4,-2.0423990728639554,16459617.794125265,1
2025-05-27 13:47:30+00:00,23045.8,-2.079979551893529,16352235.8557715,1
2025-05-27 13:47:31+00:00,23059.5,-1.968055081740281,16116103.9890386,1
2025-05-27 13:47:32+00:00,23044.4,-2.0914170889894628,15642421.533548595,1
2025-05-27 13:47:33+00:00,23051.8,-2.0309615357680215,14870187.995440233,1
2025-05-27 13:47:34+00:00,23064.6,-1.9263897680336117,14058917.757935362,1
2025-05-27 13:47:35+00:00,23049.1,-2.0530196430245056,13875193.930766106,1
2025-05-27 13:47:36+00:00,23062.9,-1.940278205935815,13741171.931372067,1
2025-05-27 13:47:37+00:00,23065.9,-1.9157691978730613,13497168.45544517,1
2025-05-27 13:47:38+00:00,23065.6,-1.9182200986793605,13828526.137706969,1
2025-05-27 13:47:39+00:00,23083.2,-1.7744339180445212,13825575.913383547,1
2025-05-27 13:47:40+00:00,23069.9,-1.8830905204560564,13849948.548629407,1
2025-05-27 13:47:41+00:00,23066.2,-1.913318297066792,14400057.15013249,1
2025-05-27 13:47:42+00:00,23072.7,-1.860215446264159,14641849.627909118,1
2025-05-27 13:47:43+00:00,23067.7,-1.901063793035415,14702006.486810206,1
2025-05-27 13:47:44+00:00,23068.3,-1.8961619914228762,14886554.73969279,1
2025-05-27 13:47:45+00:00,23070.6,-1.8773717519081043,14763258.616957102,1
2025-05-27 13:47:46+00:00,23057.6,-1.9835774535133703,15121787.559883837,1
2025-05-27 13:47:47+00:00,23066.8,-1.908416495454253,15340819.030284256,1
2025-05-27 13:47:48+00:00,23069.6,-1.8855414212623556,15303716.48276432,1
2025-05-27 13:47:49+00:00,23068.8,-1.8920771567457506,15930426.604119034,1
2025-05-27 13:47:50+00:00,23074.3,-1.8471439752973688,15687533.552336298,1
2025-05-27 13:47:51+00:00,23065.8,-1.9165861648085043,15707674.214823376,1
2025-05-27 13:47:52+00:00,23053.8,-2.014622197059519,16105851.512418618,1
2025-05-27 13:47:53+00:00,23068.2,-1.8969789583582894,15882975.035046708,1
2025-05-27 13:47:54+00:00,23083.1,-1.775250884979964,15785799.336985148,1
2025-05-27 13:47:55+00:00,23074.1,-1.848777909168225,15850781.727897657,1
2025-05-27 13:47:56+00:00,23083.3,-1.7736169511091078,15567877.60106388,1
2025-05-27 13:47:57+00:00,23066.5,-1.9108673962605225,15586006.3589095,1
2025-05-27 13:47:58+00:00,23065.7,-1.9174031317439175,15241512.222284291,1
2025-05-27 13:47:59+00:00,23084.4,-1.7646303148194138,14903387.175104018,1
2025-05-27 13:48:00+00:00,23084.5,-1.7638133478840006,14924842.519377476,1
2025-05-27 13:48:01+00:00,23077.6,-1.8201840664283457,14227341.130357247,1
2025-05-27 13:48:02+00:00,23083.2,-1.7744339180445212,13832476.434958404,1
2025-05-27 13:48:03+00:00,23065.0,-1.9231219002918993,13383495.812214406,1
2025-05-27 13:48:04+00:00,23076.3,-1.8308046365888664,12969992.209987253,1
2025-05-27 13:48:05+00:00,23078.6,-1.8120143970740945,12645567.452040073,1
2025-05-27 13:48:06+00:00,23062.8,-1.941095172871258,12598472.320047488,1
2025-05-27 13:48:07+00:00,23082.0,-1.7842375212696284,12365281.420739634,1
2025-05-27 13:48:08+00:00,23079.7,-1.8030277607844003,12328266.834768414,1
2025-05-27 13:48:09+00:00,23078.3,-1.814465297880364,12582513.051689792,1
2025-05-27 13:48:10+00:00,23098.0,-1.653522811601609,13008271.301022561,1
2025-05-27 13:48:11+00:00,23075.3,-1.8389743059431176,13481615.214471687,1
2025-05-27 13:48:12+00:00,23062.0,-1.947630908354653,13898616.131797105,1
2025-05-27 13:48:13+00:00,23079.1,-1.807929562396969,13904777.085992275,1
2025-05-27 13:48:14+00:00,23058.3,-1.9778586849653885,14232693.855028264,1
2025-05-27 13:48:15+00:00,23069.3,-1.887992322068625,14513046.734092541,1
2025-05-27 13:48:16+00:00,23080.1,-1.7997598930427177,14532260.747359583,1
2025-05-27 13:48:17+00:00,23064.2,-1.9296576357752944,14725126.573931072,1
